title,Category,"price(""$"")",7-day sales,total_sales,total_reviews,7-day reviews,total_favorites,7-day favorites,tags,Ship From,release time,Best Seller,Etsy pick,Raving,store name,product_url
Jewelry Resin Band for Apple Watch Bracelet Women Ceramic Girl Lightweight 38mm 40mm 41mm 42mm 44mm 45mm 49mm Series 8 7 6 5 4 3 2 1 ,Jewelry > Watches > Watch Bands & Straps,13.98,3,144,11,1,191,19,"apple watch band,jewelry watch band,resin band,ceramic watch band,apple watch case,women watch band,41mm watch band,40mm watch band,49mm watch band,iwatch jewelry band,girl watch band,ultra 49mm band,iwatch resin band",United States,2023-04-09,yes,no,no,Strapzb,https://www.etsy.com/listing/1457783323/jewelry-resin-band-for-apple-watch
"Chip Bracelets, Chakra Healing Crystal Chip Bracelets, Handmade Stretch Bracelets, Stone Bracelets, Inexpensive Jewelry, Low Priced, Healing ",Jewelry > Bracelets > Beaded Bracelets,0.99,3,2836,1302,0,1430,9,"Birthday Party Gifts,Birthstone Bracelets,Birthstone Jewelry,Inexpensive Gift,Money Stone,Meditation Jewelry,Yoga Jewelry,Good Luck Gift,Bridesmaids Gift,Gay Pride,Pride Month,Helps Depression,Helps Anxiety",United States,2022-10-07,yes,no,no,SilverPost,https://www.etsy.com/listing/1320267623/chip-bracelets-chakra-healing-crystal
0.22 Ct Real Diamond Intertwined Necklace for Women | 14k Solid Gold Interlocking Pendant Valentine Gift | Genuine Diamond Love Jewelry ,Jewelry > Necklaces > Pendant Necklaces,71.92,3,45,4,1,218,25,"diamond necklace,intertwined necklace,eternity necklace,14k gold necklace,real gold necklace,solid gold necklace,interlocking pendant,real diamond pendant,eternal love pendant,14k gold love charm,gold necklace womens,geometric necklace,elegant necklace",United States,2023-01-29,yes,no,no,LueurDiamondStudio,https://www.etsy.com/listing/1391210150/022-ct-real-diamond-intertwined-necklace
Tiny 14K Gold Filled Disc Initial Connector Capital Letter Charm for Permanent Jewelry Bracelet Dainty Personalized Disc Necklace TERRI ,Jewelry > Necklaces > Pendant Necklaces,7.0,3,789,300,1,1238,26,"initial disc,round charm,letter charm,initial charm,Wholesale,Gold filled,Gold,Bulk,permanent jewelry,Supplies,initial necklace,set,hand stamped",United States,2022-11-14,yes,no,no,MojoSupplyCo,https://www.etsy.com/listing/1346087963/tiny-14k-gold-filled-disc-initial
Natural Gemstone Smooth Round Beaded Elastic Bracelet Size 4mm 7.5'' Length ,Jewelry > Bracelets > Beaded Bracelets,1.99,3,180,64,8,133,6,"Gemstone Bracelet,Beaded Bracelet,Elastic Bracelet,Amazonite Bracelet,Angelite Bracelet,Tourmaline Bracelet,Tiger Eye Bracelet,Turquoise Bracelet,Yooperlite Bracelet,Amethyst Bracelet,Sodalite Bracelet,Morganite Bracelet,Garnet Bracelet",United States,2023-03-25,yes,no,no,CrcbeadsShop,https://www.etsy.com/listing/1446779423/natural-gemstone-smooth-round-beaded
"Selenite Minimalist Crystal Necklace 14K Gold Plated, Gemstone Jewelry for Her, Selenite Dainty Necklace , Crystal Necklaces ",Jewelry > Necklaces > Pendant Necklaces,26.29,3,122,15,1,159,11,"crystal necklace,healing jewelry,crystal jewelry,raw necklace,14k gold necklace,18k gold necklace,gemstone necklace,crystal pendant,selenite,selenite necklace,selenite crystal,selenite jewelry",United States,2023-05-10,yes,no,no,lapetitemuse,https://www.etsy.com/listing/1464602230/selenite-minimalist-crystal-necklace-14k
"Devil Eye Charm, authentic pandora bracelet, Charms for Bracele, Girl Dangle Charm, Patronus Charm ",Jewelry > Bracelets > Charm Bracelets,13.84,3,88,7,3,212,35,"Gifts for Her,Pandora Bracelet,Charm Bracelet,Pandora Beads,Patronus Charm,Silver Bracelets,Bracelet Charms,Pandora Charm,Best Gifts,Girl Dangle Charm,charm bracelets,DIY Bracelet Charms,good luck bracele",United States,2023-05-10,yes,no,no,BestWishDesigns,https://www.etsy.com/listing/1479158865/devil-eye-charm-authentic-pandora
Emerald Baguette Ring Gemstone Ring Emerald Jewelry Gift for Her Gold Ring Stacking Ring May Birthstone Silver Ring Engagement Rings ,Jewelry > Rings > Stackable Rings,34.4,3,141,47,1,977,30,"emerald ring,gold ring,silver ring,may birthstone,gift for her,stacking ring,engagement ring,sami jewels,sterling silver ring,rings for women,dainty ring,rings,baguette ring",United States,2023-01-18,yes,no,no,SamiJEWELS,https://www.etsy.com/listing/1382106000/emerald-baguette-ring-gemstone-ring
Hand Forged Copper Rings. Set of 3.  Made with 100% Pure Raw Untreated Copper. Tibetan Jewelry. ,Jewelry > Rings > Statement Rings,13.99,3,296,55,0,398,11,"Jewelry,Rings,Statement Rings",United States,2022-11-14,yes,no,no,HealingLama,https://www.etsy.com/listing/1332181892/hand-forged-copper-rings-set-of-3-made
"High Quality Four Leaf Clover Earrings,White Mother of Pearl Earrings,Flower Stud,Gift For Her ",Jewelry > Earrings > Stud Earrings,23.96,3,145,28,0,162,7,"clover earrings,lucky earrings,four leaf earrings,Silver earrings,Gold earrings,Rose Gold earrings,flower earrings,luxury earrings,wedding earrings,party earrings,graduation earrings,mother of pearl,white shell earrings",United States,2023-03-21,yes,no,no,BestNecklacesDesign,https://www.etsy.com/listing/1443887873/high-quality-four-leaf-clover
